log_id,table_name,record_id,action,performed_by,timestamp
2d3a2e10-4267-4370-a652-db87ff5159b8,fraud_analysis,1fe5a8fc-5cfd-4fc0-bca7-c7e246b9c6f2,INSERT,SYSTEM,2026-05-22 19:45:41
45b28911-d78e-403b-a73b-f3ad8b95c9b3,cards,1ad075a3-c578-4cec-a49c-41e84727fe16,UPDATE,SYSTEM,2026-06-19 20:18:59
9b084ee9-c028-47e3-a809-22d2cbfa65b2,accounts,748e5bab-3479-4d20-8661-314ee7bb7031,UPDATE,ADMIN,2026-04-29 17:08:56
88ef6152-79fe-4753-9319-b218279c40ff,customers,9e5ba273-c53c-447f-88d4-56b33dc2d42d,INSERT,ADMIN,2026-04-01 17:13:34
6a8cbbd8-05e7-41c1-8361-b7ea63426f08,devices,886fc7c0-1c40-4795-ba9e-0ca696874edf,DELETE,ADMIN,2026-04-04 16:30:10
a9c35f50-7231-44c1-825a-767641a41d4a,customers,8fe7b910-84d2-44b6-80eb-b8c3ddfcda40,UPDATE,ADMIN,2026-05-03 13:06:24
18c7a699-0188-4272-80d1-aa91ea7772d4,customers,63400588-55ac-4e7e-9a1d-0a83b767650d,DELETE,ADMIN,2026-01-07 19:17:00
f55eb39a-1644-4b9a-bdcc-896fe396553e,devices,09fe517d-9d22-4d1d-ab4a-66eadf54205a,DELETE,ADMIN,2026-05-31 03:50:48
de432563-eef7-4281-a6f1-26d0a72026fe,transactions,b0ce5440-8b5a-4c00-9c02-ca8699e7ddf0,DELETE,ADMIN,2026-03-28 17:43:07
14294e76-fef3-4599-9c6c-b69632e1e103,accounts,902d9712-9382-4dfd-a691-c5f7ebdad38e,DELETE,SYSTEM,2026-03-20 14:43:33
202591c9-a7da-4f89-bd7a-33fb11204a94,cards,ffa89973-c168-4026-aafd-1fe22f4f12e7,DELETE,ADMIN,2026-03-02 20:48:26
75baf430-5e5c-445d-bf52-88207544d599,fraud_analysis,89c1895d-1530-43e3-b2f7-57ef8e4a6031,UPDATE,SYSTEM,2026-01-18 11:37:12
87cb9d3c-b246-4ac2-b009-c6fa214770fd,transactions,95ff4d3a-512b-4fa8-a7a3-947eb144b16f,INSERT,ADMIN,2026-01-27 17:31:00
c52bb6e8-4e36-4d02-813d-184a857f23fd,devices,851f9d24-cd88-48e2-b584-3e34560f1fc1,UPDATE,SYSTEM,2026-04-27 10:58:56
71bce22b-05f1-4faa-89ba-f9622bcbbe14,accounts,bcf37f4e-371f-4d68-b005-301386829bb3,UPDATE,ADMIN,2026-01-10 14:18:14
711c4349-465e-47d9-bf1d-44bb815c1685,transactions,0ca2ea03-3acf-4d4e-8f38-2c422f851c28,DELETE,SYSTEM,2026-05-01 09:39:23
b4fce896-bb0f-43b9-9510-711f8919dd53,fraud_analysis,d97a1b31-1faa-4ba7-867b-704e3c875d31,INSERT,SYSTEM,2026-02-14 21:00:13
abb23605-d757-43e3-9a69-9991c902e1f5,cards,3be2645d-4e04-4269-b69a-56210f7e1c66,INSERT,SYSTEM,2026-04-28 19:55:53
cb1dbec9-1046-410f-a3a4-84f5159e1ed1,customers,53b0a3bf-ad09-4a18-a38f-6b92dc81102a,INSERT,SYSTEM,2026-05-16 22:20:02
b7511dca-3746-46ba-b0b2-045dace56711,transactions,a56aa970-6b06-40ee-b3d7-895244829407,DELETE,ADMIN,2026-04-06 11:03:38
e11018d6-8b37-488f-8867-445513c6e141,cards,7ff4855e-bcb7-43df-9ad8-ecd0ec48b292,UPDATE,ADMIN,2026-05-03 06:06:13
7732dd0f-2897-4499-8c00-d4304cd7f66f,fraud_analysis,e5c8fef0-f253-4a9e-bd76-b2f762e38789,INSERT,ADMIN,2026-06-21 22:03:31
989e977a-a1c3-41ae-a0cf-534fb7f0c335,devices,e0f1078c-e746-458e-a3e2-de350a16aa27,UPDATE,ADMIN,2026-03-24 08:55:57
bbbea7da-3e3d-4334-8644-0e0d91a65f19,fraud_analysis,f1748acc-0ab5-42bd-8067-0a2e936098bd,UPDATE,ADMIN,2026-05-31 14:50:17
5242872a-b41e-4a39-96d8-de5678a11c5f,customers,b2137afa-fb89-4e24-9579-04f16025bf80,DELETE,ADMIN,2026-02-09 22:06:30
a31820cb-9d5b-4b50-b908-dee75f15d6a2,transactions,d7a670ec-644f-48b8-80dd-a883911f7ed0,INSERT,SYSTEM,2026-03-23 07:54:15
1c6b9939-2cb6-4cda-a3d9-d1d345224256,transactions,a351d9d9-5bd2-437c-a736-c325d1aabe08,UPDATE,ADMIN,2026-06-21 04:47:19
7910ba50-4885-4c71-a1e2-b07b0df6188b,devices,881d97a8-687b-4206-b4a7-3586e35f00f5,UPDATE,SYSTEM,2026-04-07 00:58:15
9b73acde-a4f5-4c1a-92cf-ffba7417972b,fraud_analysis,e68ed956-8ea4-4c1d-821d-8530ecedcce9,INSERT,SYSTEM,2026-04-11 03:11:36
f3f84a40-3c81-461f-a001-36b0d76e6071,customers,a66c5a7c-f30d-417f-b88c-16d7f30d2a06,UPDATE,SYSTEM,2026-05-25 05:00:58
d6550845-4374-4d81-900d-86ac91899b23,customers,b8cb348d-f7ff-45cd-b7b1-bea5fdb5e4b2,DELETE,SYSTEM,2026-05-01 04:20:01
84585f5c-2126-4fda-bbd8-8ab55865a940,devices,059e0a17-9326-4f95-97eb-396397871558,UPDATE,ADMIN,2026-05-02 15:48:46
7df62aba-50f9-406b-a61b-824ba3bc80ef,devices,555f6c65-cf94-46c5-b325-1d78e370277c,UPDATE,SYSTEM,2026-01-17 02:11:32
c98a168a-79dd-49e2-918c-47a7e9cf0923,transactions,f19118f1-6c44-429c-af40-ae2703b1b4cd,INSERT,SYSTEM,2026-05-16 18:01:34
dd7a058f-e98d-4abf-9228-3f4d07a3444c,accounts,96c546de-f552-4b03-aaad-f5baada52f3a,UPDATE,ADMIN,2026-01-01 20:46:36
81bd6f37-41c8-4766-bff0-b4e7d604522c,customers,89fff6cf-3748-40a9-b2ea-45688498ac94,UPDATE,SYSTEM,2026-01-15 04:02:03
6088d495-70dc-4fcb-b588-991d694768e7,customers,d9c55325-f4d6-493d-aedc-8a8bf65b91c5,DELETE,ADMIN,2026-06-07 00:13:44
a5c561cf-5845-42e7-a6ec-8dfaeb3bd60e,devices,600f5d38-9652-4340-82fe-fe0a214e082a,INSERT,ADMIN,2026-02-24 10:23:13
513cb236-6dfc-4ea6-aeca-4658ee43761f,devices,450d95a3-050d-4940-87ad-8ead6016be4c,INSERT,SYSTEM,2026-04-21 12:47:18
4bbce28d-ea2e-4f0d-a3cb-22cb98e87395,customers,b2eea0d3-eaee-4f29-af03-47ae74efe649,DELETE,ADMIN,2026-04-11 16:50:03
ecaee0e0-b418-4f02-814e-6905b1154695,transactions,18a93699-5868-47f5-939a-0bfc975541f4,DELETE,ADMIN,2026-01-19 18:31:28
01a41458-b642-4865-9737-5c90f275aa02,transactions,81d16b78-6867-457e-ac04-bfc8ac5413ec,UPDATE,ADMIN,2026-05-27 04:04:48
2a5ce9ab-adf3-4a10-933f-e8a065b98ac6,accounts,4e5617d9-3612-43ec-bb35-9c6a04ecfe4a,INSERT,SYSTEM,2026-03-19 09:45:58
01b45bd8-c804-4e3d-b5fb-8014658152a0,cards,b3a5b7f8-5ab7-42fd-adb6-bfb4f5176948,INSERT,ADMIN,2026-04-16 09:12:45
8c76c477-5eff-42b0-8ea0-87f768087634,cards,bf7aff61-2d31-4eeb-a764-de20daad4254,UPDATE,SYSTEM,2026-06-10 19:32:16
1eb8ef7f-2518-474f-94f4-c4ceed09e588,customers,05681bb5-62db-40e1-94e8-9c14343e6f00,UPDATE,ADMIN,2026-01-16 07:40:59
d89f957d-5bcb-4389-bd99-d77794ea8b9a,devices,580a4a32-5376-43ff-8d66-44f90dcf6aee,UPDATE,ADMIN,2026-02-23 05:26:02
d3550c51-64cb-475b-9584-8ef36a1ed8a9,customers,4e821571-15a1-4829-977b-610a03977633,UPDATE,SYSTEM,2026-03-19 06:29:22
4d260398-8cd1-401b-942c-d4f5b338b387,devices,c750dd82-0409-4f37-be97-b6a7073280f1,INSERT,SYSTEM,2026-01-17 10:50:25
2c0e6100-99d4-43ee-9e73-41b45a6d344d,customers,6c8ce582-e162-4255-9a06-ad15040156fb,DELETE,ADMIN,2026-03-11 06:12:39
74e9c06a-8a75-41d6-a0bb-008d31eb3ff0,transactions,cdf7c53b-b749-4bc6-b30e-6e04fba67672,UPDATE,SYSTEM,2026-06-15 02:30:37
04b1d77b-196d-47ab-827f-4c2588ae735f,transactions,f5c846e9-9f2a-40fb-83d4-ab5a2cd30cd7,DELETE,ADMIN,2026-02-08 23:38:08
2098e553-b115-401b-95e6-0189495d748e,customers,83333b02-5b7c-40ad-9c52-577ccdee12ec,DELETE,ADMIN,2026-02-20 08:45:20
1e376d55-4174-40b6-aac2-606241b4c34f,transactions,b906ccc6-34b8-4293-891a-588e72eee5af,DELETE,ADMIN,2026-01-03 19:55:27
e49827b1-0da5-45c6-9e47-12b8e9739a40,customers,93e140d3-4454-4f1b-8ef5-25d69db05150,DELETE,SYSTEM,2026-04-21 19:53:03
a9e6d69e-b7ae-40e3-a034-8e80041a9fb4,accounts,1a789aeb-028a-4bdb-bbc1-06ee797d1c77,UPDATE,SYSTEM,2026-03-12 09:51:41
7fbcdc19-5229-46d6-9cf7-a38a01a54010,fraud_analysis,12e44a67-ce07-46af-a054-5b3337673fbc,DELETE,SYSTEM,2026-06-05 01:12:07
93cb41d8-720f-44ae-83f2-4ca0c3ae1aee,transactions,0c2833a6-2372-4600-bddc-a48d5870a2aa,UPDATE,SYSTEM,2026-01-10 05:20:20
e68cd78d-97cf-4e24-910f-4624f5927942,fraud_analysis,eb786c90-0caa-445d-980f-ed2012fc4180,INSERT,ADMIN,2026-02-11 00:35:48
5264428e-5bcc-4923-8b03-25736a740f7c,transactions,81c36434-3590-447c-a6f6-30290f476d17,INSERT,ADMIN,2026-05-19 04:06:22
715f1b78-3b1f-4c74-922e-ca942123fe0f,devices,87864c9c-7f2e-4b53-8344-57d3562165d8,DELETE,ADMIN,2026-04-14 11:14:56
7e14ff64-3013-473a-a6d8-6210a45af4a5,devices,68f89a38-2f0f-41e8-82cc-46c990b4917d,DELETE,SYSTEM,2026-01-20 07:15:56
b5f52e68-8743-4a3d-bb4c-d9e2c7da52a3,cards,733ec9a6-e611-467c-a1ce-af8e4e832d23,INSERT,ADMIN,2026-05-01 05:07:12
f3ffdbd2-f1af-41f4-bcdc-729aa2f3e55f,fraud_analysis,4b8413e8-ae2a-4a0a-904b-235f82ffae9f,INSERT,ADMIN,2026-01-01 09:24:53
12ad640f-d27f-4c1f-bc31-9d028c82d679,customers,afcd4a5f-ebf3-4be8-b215-9f548dfffb53,INSERT,ADMIN,2026-02-14 22:15:28
fdd69da0-2747-40b3-8c08-eed81378e01d,cards,cea26c8b-e6ef-40e8-8985-7f83cacc6578,UPDATE,SYSTEM,2026-01-26 07:30:17
ab2d3808-9d75-4e16-94b2-0efc9c0c24b7,fraud_analysis,b7ac1dcb-1030-4630-b42f-34c249c212e7,INSERT,SYSTEM,2026-03-28 04:00:49
771c9198-d1bf-43e7-a6ed-35075964a487,transactions,ee637e4a-e909-4731-aec3-b2d586d068a0,DELETE,SYSTEM,2026-01-27 14:07:28
1ae84bfc-defc-406f-b654-ab6b965cf57b,cards,92991d88-0259-4b89-a114-c30f4d574e77,UPDATE,SYSTEM,2026-05-16 02:57:51
ee766738-9ad6-4979-97a1-f495948b1a0c,accounts,d6df8a4b-47e3-4ab1-a7eb-2d1869228c8c,INSERT,ADMIN,2026-01-02 13:32:45
1f0d8cd3-780e-4ae8-89d9-c56e4eebafc5,transactions,1f214b40-f7a2-4f63-8c2c-cab52e119555,INSERT,ADMIN,2026-05-11 03:33:55
baba5d69-ea2e-4ffd-8d48-714f43c873b0,devices,dcc26151-bb79-4816-8f12-328673cb4886,DELETE,ADMIN,2026-02-25 00:22:10
b125a2e3-340b-483f-b46c-42ae167665d7,customers,8be6de51-0179-41c8-bea9-e24f6683e19d,UPDATE,ADMIN,2026-01-10 13:20:52
6342819c-35bb-4238-84c2-db438934c1f6,accounts,f617597d-0345-47a2-8104-952be5945021,UPDATE,SYSTEM,2026-01-19 13:17:21
e1a73a96-f9f9-4b81-8f26-00d134d95fb7,customers,22976689-5877-471d-b61c-48ce42cafd03,DELETE,ADMIN,2026-06-15 20:41:56
e9bb1f73-564c-4f9f-adf0-923d8fd07f6e,customers,7e8a9b9f-e001-4233-a8ff-f73c70eb3f09,UPDATE,SYSTEM,2026-04-12 03:45:33
bc1bf789-d9fd-4fad-b2e0-13d38e162e93,accounts,df37c7da-6de1-4c8a-bfba-2e84dfa0e88d,UPDATE,SYSTEM,2026-03-25 23:40:58
a80a9045-5036-408f-95fc-f2f999b2e9e8,customers,792b6bf8-c788-4ab6-a0a1-94a80a7818cb,UPDATE,ADMIN,2026-05-13 01:55:48
db22d3dd-8df1-4a49-a50a-52cfe838808b,accounts,9677073e-3560-4d4d-936c-864cffdfc82f,UPDATE,ADMIN,2026-05-01 10:27:42
d4292cce-97a5-4820-8bda-acd557c2cb01,customers,c80527c8-a7c0-4667-b29c-fae02cd24b6e,UPDATE,ADMIN,2026-01-25 00:50:15
4b8a5ac8-40e8-4496-bf83-77a65e78b85b,cards,024aea0b-3653-48d6-84c0-0f08735ff72f,DELETE,SYSTEM,2026-04-20 01:03:57
13a47c6f-5be0-47c4-8730-70b8f11cf688,accounts,aabb6267-bfc7-4920-89b9-f9ce6bd4291f,UPDATE,SYSTEM,2026-05-07 07:06:15
453e822e-5621-4f0f-a85d-e95153575dd0,transactions,faa85e2e-381c-48fc-b21c-dbd8c7e00544,UPDATE,SYSTEM,2026-03-01 18:29:37
a2cdf652-3c97-4cc9-bf9d-0e991b14050e,transactions,55c0a0d5-f434-4b5f-9547-6d0a8468284d,INSERT,ADMIN,2026-01-21 11:13:21
e8da1e8b-8063-4634-a23f-89ea58811dce,devices,4e1e41c4-1adb-4bfa-ab75-e4b68546f038,UPDATE,ADMIN,2026-01-06 10:13:01
471debad-9d56-481b-a750-cdd8ed041421,fraud_analysis,9d615497-9811-4a94-b0b8-b091ee8b32fe,INSERT,SYSTEM,2026-04-01 09:54:57
281b217a-97ed-48f8-a470-fee1f961db82,devices,fc69ed75-9e78-47b5-b53e-396b0bf1b2ed,INSERT,ADMIN,2026-02-27 12:49:33
d3de66f8-53b6-48f2-9c0d-970e17435f8c,devices,a763aaae-fe83-4d0a-9f23-3ab7f448f434,DELETE,SYSTEM,2026-01-20 17:12:40
4bb8b380-2532-458b-a1db-c0ab9494e6a9,fraud_analysis,f94309a4-e77a-4419-8aab-c90f827e2c50,UPDATE,SYSTEM,2026-01-17 21:29:58
b540503b-ec23-432b-a68b-c1e9ead7c127,fraud_analysis,62ab4506-c25b-41c3-abd1-f3bea768886f,DELETE,ADMIN,2026-04-13 11:54:58
0be988f3-2cb3-4dad-b9e3-5328caf4b417,devices,0dfc322b-74a5-4075-8899-66fac11ea58b,INSERT,ADMIN,2026-01-25 14:02:26
24875633-a674-441e-aff5-bbb6990a2e92,cards,0781c48e-49a7-4513-9b7f-2a7247271050,INSERT,SYSTEM,2026-04-22 15:04:00
1ced2d93-2d08-4d6b-b492-05d39d3f066f,transactions,983fa56f-a8c1-4280-9247-e12fd18b4a95,INSERT,ADMIN,2026-06-12 04:29:39
86d21606-3fd0-4134-8893-4cefa06dd121,customers,0b25d9e9-cd46-4122-82e5-be44d3576833,INSERT,SYSTEM,2026-01-21 22:42:20
b79962f0-519d-46e6-a53b-8b0b33fbea8f,customers,27429c3d-227c-4b16-8262-46ca273c7de1,UPDATE,ADMIN,2026-05-13 23:31:37
9baf7e58-03b0-4d6d-9485-9288bc9b77dc,customers,2d6cf277-92fa-41a3-a547-2fb649bbffe0,DELETE,ADMIN,2026-05-11 15:15:36
e26884b6-13a5-486d-bec7-78d55027a808,transactions,570a4f68-16b8-4ae4-9666-9b380faa6d81,DELETE,ADMIN,2026-03-02 03:44:28
1ff132f3-dabc-46bf-9606-abd2e35bb4e2,cards,b305f9ba-148a-40a0-b0c2-18657d9e0b8c,INSERT,ADMIN,2026-05-15 01:09:58
06f1b0db-8d58-43d9-9dcd-71eee3c6e9ef,transactions,8534a7c0-bf7e-497f-8822-fed02e202e16,INSERT,SYSTEM,2026-02-09 18:48:31
465939ad-a04a-413b-a3c7-f33b97aa8628,customers,10cbe332-77ac-49cd-9482-9d1b15567a01,UPDATE,SYSTEM,2026-01-01 19:05:24
239add81-a4a3-47ef-b2c9-91f8975e4ecc,accounts,c011a855-fe21-4e02-8da2-05dc5c2e21b0,UPDATE,ADMIN,2026-03-18 15:33:32
385fda39-c9cd-4cdc-a88e-8e4a6450587e,devices,072a89fa-baca-4a3d-bdfa-d58691008841,UPDATE,SYSTEM,2026-06-12 00:51:15
3fae34d2-9401-47a1-9f20-9c5a23d2e8e7,accounts,b34de982-f0e6-4ebe-8291-24c8511519e1,DELETE,ADMIN,2026-06-04 16:42:25
7032063c-1b21-4e42-9dd8-57108c10ab5e,fraud_analysis,c643ee2b-a915-486b-bbd8-37130a8e5343,DELETE,ADMIN,2026-01-19 20:28:07
c54e4588-372d-40ba-bbc1-18feabf47725,transactions,0e0e6958-0c12-47f4-9700-a9a0fe39a358,INSERT,ADMIN,2026-02-04 19:38:52
60c4889a-6641-4188-9895-fc578737b09b,cards,24d6ddce-b56c-4555-a5b8-2e44497da65c,UPDATE,SYSTEM,2026-03-10 08:56:18
6ba7d23c-ebff-4b67-a2ba-3ceb9b46f9fb,fraud_analysis,b4381105-36d9-48ca-a903-f19543a2af65,INSERT,SYSTEM,2026-02-16 12:09:14
d47c9af2-e70c-4ccb-a0e7-f9fb33d01ae4,fraud_analysis,7f57e727-af4f-48f5-b739-629771b632bf,DELETE,ADMIN,2026-06-10 17:40:40
15e9729f-58ff-4fc5-b006-77be0f5c9fe7,cards,585b1063-0476-4dd8-9760-3371222e0b9a,INSERT,SYSTEM,2026-01-05 02:56:18
ec07425e-3411-451b-b179-582c4eebab48,customers,20d8f080-afc6-4cb4-8b02-afba4d1a399a,INSERT,SYSTEM,2026-03-17 01:47:01
74359d18-80d5-4fa8-b503-dd9105e2d5d2,transactions,ca8d5910-9bf5-4555-9c08-195e8a0be0a2,UPDATE,ADMIN,2026-05-12 13:53:32
569df30d-4afa-4bed-b2bb-b8b564eef858,transactions,7a730f3f-f25f-430c-b5b7-299d862a3c6f,INSERT,SYSTEM,2026-06-03 12:53:29
3be37f88-488e-47e8-b5ae-df090dbff645,accounts,fb401835-6b52-44a5-9c1e-3b99e1bcd7cc,DELETE,ADMIN,2026-05-06 20:04:07
d3df5d4c-b10d-4747-90e1-8b605a0d4024,customers,b595fa01-d360-4f19-ad3e-5a76aa8f3a1c,UPDATE,SYSTEM,2026-02-18 11:07:25
2056ee43-4311-4fac-951b-9b1ce0332929,cards,4752ea2f-6f22-46ad-aa19-1d7b18e60e06,DELETE,ADMIN,2026-03-12 10:06:39
4d528269-d7cc-49f6-bda2-0ec3195096c1,devices,59805622-ca3e-4df9-baea-6f8bd0f02df4,INSERT,ADMIN,2026-06-05 02:30:24
f9ffa6e4-f5df-4728-9439-2e6770c3562e,transactions,82da5bbb-5738-4a33-b95a-9a335ba6c8bd,UPDATE,SYSTEM,2026-02-15 05:33:27
ce8a771a-714e-4a12-8d1d-4b0a8d10eb1c,cards,66996a6c-080b-4e76-8bd7-bb8379b37dee,INSERT,ADMIN,2026-03-26 03:44:50
d2554937-0f4b-4f52-8422-ff36ca361411,transactions,385fdc77-4e54-4dbd-9d2f-2c02cffd88da,DELETE,ADMIN,2026-04-01 15:03:21
5749ec29-9b80-49f8-95a7-10d7421e600c,cards,b6f2ba3f-8cb9-4441-a27c-dbdf340581e1,UPDATE,SYSTEM,2026-05-16 13:51:48
c684b14e-7e4e-4f2b-8b61-d0a264d65f30,customers,d01aa628-0e32-4919-b170-1b80549197a4,UPDATE,ADMIN,2026-06-18 21:06:02
efb4029f-d16a-44e9-b055-839dc65a29ae,transactions,35ea8a35-4c25-481c-bd3c-f3defde6753b,DELETE,ADMIN,2026-05-28 17:40:02
942d9bcb-c455-4227-b1c4-3f863c56c37f,fraud_analysis,21af07a6-a84d-42ff-b637-dcdb739b616e,INSERT,ADMIN,2026-03-13 06:36:09
9afd8e37-0c8a-4b43-8c1a-8ca4139d550a,fraud_analysis,84a358a9-2704-470e-8aa0-f615e0e1a5fe,DELETE,ADMIN,2026-06-09 04:58:49
3f0d3dac-f66c-47b9-bdf2-dfe43eb1da75,transactions,c4ee9034-2e1e-4aa0-b9de-ac81d938da1d,DELETE,ADMIN,2026-06-03 02:58:04
a8685183-3b26-4b06-8906-b6ea19232b93,fraud_analysis,7ee76c69-ff2d-4f4a-a2a5-0d10e9cb00e6,DELETE,SYSTEM,2026-04-04 18:21:10
34e96580-ed66-4d4d-844c-6b8a2fb968c3,fraud_analysis,9c0a0a72-b4f2-4e52-8aea-06d5cfa12906,UPDATE,SYSTEM,2026-01-02 22:13:58
e04d03cd-f7e9-4127-b261-29ec772a4c8d,accounts,5f39b69c-6594-4a88-ae32-f74d9c0765ca,INSERT,ADMIN,2026-04-23 07:38:53
89e1d852-9dd1-4f4d-a9b3-cfe5c8ed9122,cards,0d27233f-7b46-4166-b5f7-f0257caeea41,DELETE,SYSTEM,2026-06-05 08:33:49
7a54e251-dea3-4d42-9ac1-caf3106c41c2,cards,33e88316-65e6-4f22-a946-c93b8f36a26b,INSERT,ADMIN,2026-04-29 07:21:31
60a4f388-7c74-4144-a8fd-57babcf3e59b,devices,1db94e96-c5e6-4ddc-955a-f420a27b922c,DELETE,ADMIN,2026-05-02 13:47:40
516a9e05-1a19-431b-82b0-b910fb9dbe25,customers,95b4cea4-09e7-4b44-b1a3-5d048972e978,INSERT,SYSTEM,2026-02-16 00:10:57
c46ea586-341a-4ee5-92d4-8c9e4dd2547f,fraud_analysis,00f1750d-5ce4-4a5c-8f1c-a798880363da,INSERT,SYSTEM,2026-05-12 19:36:34
7cc6fe00-1eca-4f6a-a367-ccef5e0eb136,fraud_analysis,f6744fd4-f146-413a-a904-067539828d3d,INSERT,ADMIN,2026-01-25 15:32:47
230280ad-d5fd-4ce6-92f0-0097bf15a90e,cards,5184d1a0-57f7-43e6-a366-2c6736af54f5,UPDATE,ADMIN,2026-02-17 01:44:02
12d0c6cd-3933-462d-8830-1d3a0e4dbff8,accounts,4e226358-254c-4c28-958d-52999194c406,DELETE,SYSTEM,2026-05-05 17:42:15
24df4f38-b841-46c4-a3c4-dc424eddba25,customers,28c307dd-cb5e-44c8-b761-cdb59f86d1f8,DELETE,ADMIN,2026-06-19 09:52:09
25228560-3dd4-4680-8355-ba45e99e0201,accounts,d25b2d64-f050-4de3-bdab-4a346c8a5cbe,UPDATE,SYSTEM,2026-02-07 04:31:11
a3c2d562-24c7-418f-8dc6-261576d09e6c,devices,0257e4a2-dc6c-4b76-81c0-b17e2f843e12,UPDATE,SYSTEM,2026-02-27 03:52:37
3d8d19af-c1fc-4d5d-89db-72076dae117c,transactions,2c2ca9fa-c935-45ce-ba6a-0b41ff1913b4,UPDATE,SYSTEM,2026-01-10 04:00:57
b5c23fb5-fb41-4c7a-a88a-68505aac74bb,transactions,0de445fe-5ae6-4e95-822c-1c3c4a3d3c05,INSERT,ADMIN,2026-03-03 14:37:46
0090c480-7d11-4324-8e50-f5a6a76a5e68,customers,e521abf9-4dbd-4e49-a9bf-76c3ef44272e,INSERT,SYSTEM,2026-05-12 18:03:52
8ecc95e1-42aa-4ef4-a2bf-f8474caa51a2,accounts,6a93b886-9f48-4548-87ca-b2a42dd7145f,UPDATE,SYSTEM,2026-01-20 09:30:40
146df578-040d-411e-bdef-cc9d665553fc,cards,c1d79341-d164-4a3e-b042-2d57ab4ac7ae,UPDATE,ADMIN,2026-02-04 03:26:52
11d09fad-131f-4d62-9b7e-ddf4e52f3572,cards,c1c6c775-cc71-4f83-983f-d9a8e94b8364,UPDATE,SYSTEM,2026-05-14 01:20:46
ce75bf09-ea88-4d92-bdc8-72be8e5ed872,cards,b185a45e-a317-4044-be0b-49928e1c3752,INSERT,SYSTEM,2026-01-30 23:02:41
81c6a99e-011b-465e-a970-f5cc306c7d06,fraud_analysis,0616381b-3aae-40a0-9682-40b5179e2ae8,UPDATE,ADMIN,2026-03-02 16:00:55
45a71924-93f3-473b-bd57-98d266031dcb,cards,657fa55c-4b51-42d3-a5d4-22330abee68c,DELETE,ADMIN,2026-01-22 19:56:32
5251f7d2-1afb-4d9b-b23c-8626d86ea1eb,customers,ef93da16-2171-4c3c-8a78-8f30b8bd9140,DELETE,SYSTEM,2026-06-21 05:50:33
42ec79a6-0f32-4460-8a3d-010db12d41ca,customers,d55d3ccb-b8f9-4b99-b2e9-3c72a5162dc2,UPDATE,SYSTEM,2026-03-21 15:05:05
d73f4aff-6a82-4b1c-ae4b-d88deb12fc40,fraud_analysis,d2856817-1c85-4d77-b586-d8a707d619db,DELETE,ADMIN,2026-03-02 15:22:18
72e83ea3-b96a-49bb-b882-11feccd49d5b,accounts,42b44167-70a7-486c-8abd-90b7e798746f,INSERT,ADMIN,2026-03-01 15:12:22
c43b83b3-1efc-4d1e-a13f-f047321e8318,devices,1992c095-8005-4801-a531-11dd5994f42c,DELETE,SYSTEM,2026-01-18 17:01:11
150d4545-b39d-434a-aecb-e1864f306473,cards,cbce4e85-e28c-440f-a37c-b7c710eceaa3,UPDATE,ADMIN,2026-03-04 11:16:29
5bec611f-55b6-4e27-a652-50ff77ad3980,devices,60b62dc0-8997-4ece-99d8-7a04d2150715,DELETE,ADMIN,2026-02-26 13:47:06
265583cb-5e1e-4359-ba86-28705ec0a99b,accounts,df613dfd-b008-4e72-8c52-a7ac893b827b,INSERT,SYSTEM,2026-02-03 02:27:21
dc6f8aef-0cdb-4341-bd4a-6a29f3af26b5,customers,9aab52ec-7a86-443a-b930-d25a135c6eb2,INSERT,SYSTEM,2026-01-16 16:00:57
5aaee1b1-f215-4a69-9352-b77a63275758,devices,11c352a7-8ff2-4f6b-a250-5f6e71382aef,INSERT,ADMIN,2026-04-30 08:45:58
ea36c678-6a1f-4955-9fc1-655946f49986,transactions,90cd9a98-a1ea-4996-87b5-db29f344686d,DELETE,ADMIN,2026-06-13 02:06:49
8e330e9f-6291-42e6-953e-80fc49f4ed77,cards,21922eb7-8d45-4087-8bc7-7f63a5fe701b,DELETE,SYSTEM,2026-03-17 02:43:17
d9232a37-9d6f-475d-95c2-a43b5225311c,transactions,2644bf63-433a-43dc-be69-48592d8bc8d2,UPDATE,ADMIN,2026-05-29 19:33:49
6ec3ed0f-3348-4bdd-bfb1-e514a172828e,transactions,3bbb952c-e139-4fb5-bd05-3d7501d0a7a0,DELETE,ADMIN,2026-01-12 12:58:52
303ca4da-8f5e-4928-9733-30aa6f86bcce,customers,a527a7bb-6cfa-4881-b2e2-d25946831dfb,INSERT,SYSTEM,2026-01-17 07:04:35
2eee5388-126a-43c9-9ecb-7e9ba436e61d,devices,5576d222-f06a-4067-9be6-f6c2f92bcb0d,DELETE,ADMIN,2026-05-11 20:33:23
7217b29c-e706-4b08-8d47-45038dfaf5b1,transactions,b4c8ed63-e7cf-4ab3-9188-c2a4139e49ae,INSERT,ADMIN,2026-03-12 15:54:00
0111a1b0-9e34-41a7-8893-0d6260116090,customers,5c4e6c35-b884-4188-89a0-b3a5c36cf38b,INSERT,SYSTEM,2026-03-16 19:02:40
49077258-16a5-4195-a9aa-63794af0375e,customers,775de453-d515-44f0-9104-5ea69a907264,INSERT,SYSTEM,2026-05-09 15:16:02
869d97f5-6dd3-4115-938a-9cf8a4107273,devices,81441485-bdf8-4946-a774-9242509f95f7,UPDATE,ADMIN,2026-05-01 15:23:45
