device_id,customer_id,device_type,os,browser,ip_first_seen,last_seen,device_fingerprint
df56a907-3eb4-4166-9b38-ed077cf11dce,a6e4f1cc-b749-4879-a82f-83c079722f12,Tablet,Android,Chrome,216.11.176.110,2026-02-06,8a0dde19ced2842358200087ef3f866779c6502d60e4271fe8f91f064b5f13b9
ca7026d8-3d78-41ab-b298-9921558ad8f4,9b704341-ecf0-4a68-a211-10f094ba4761,Mobile,Android,Chrome,63.145.79.13,2026-03-06,09e705e5f5d14b22191453aa1dbfe2eefb12afa9c23ef4b57bc4fd338cf2f298
cfe0065e-b61f-4f45-b7e8-3914a257e392,f7dc8a21-2e5e-47c1-a1e9-9d088856e6ee,Mobile,Android,Chrome,11.94.246.97,2026-03-24,2eb6855e535f3327913401ff0bf52135aebdf33e61278c79798570a858f41639
2932f1ea-9ab1-4410-912c-df7dec284573,6989bfa0-cb33-47b5-a14f-e36949cebe6f,Tablet,Android,Edge,81.64.127.2,2026-04-04,cf19f936bdcc88e21ddf5fa2197734001496ffbed94dff1fa3f7ab04dd6bcdba
776f8c0b-afac-4aba-99ff-10bafdabca37,33ea0f04-911b-4d3e-9140-0b586b498c7c,Laptop,macOS,Safari,179.202.126.150,2026-01-15,8f3ce9a48a14c7949d0e51b6c7b8a7dc3482ee52c7dc260d5160e03b3535e032
1187a1b5-50cc-4483-9b73-b889596560f1,81453a9c-bdc3-4b4f-b9f4-67c937770da5,Mobile,Android,Chrome,148.51.68.185,2026-01-27,cd0daa766067e871440fad2cdbe66c012219c84e99d4314c8d025152c1399768
12893e59-7aec-4619-86c9-1dc4682ccec8,1ae6b8f2-3b31-4fa0-b201-91cccb1e7f49,Mobile,Android,Chrome,203.139.250.251,2026-05-27,63abb4583ddb7773c1edae29303318142d1bf3273b5af01f5294031f261b6124
0bc6e196-eb6f-445f-b69b-b58458add7b5,24477fd8-e2b2-4161-a9e3-57127e696874,Tablet,iPadOS,Chrome,154.95.160.109,2026-05-30,2797d2b987e94f1177c1420b03669a64b9c2053534fd01c982837704b0784cbd
566a6520-1750-4082-8c20-c55a8df9c3be,60b91c0e-e069-4657-9d87-d6660636cf92,Laptop,Windows,Firefox,82.63.38.145,2026-02-14,821f96470ec7f557ca0f9fd74ef9582103f1d188e90bc68a144091f0a297f718
45c8658d-1ce5-46f6-8a08-660af2919945,23387c65-bdfe-42b0-8c0e-89c30702ea21,Mobile,Android,Chrome,170.51.197.100,2026-04-12,2c685fbd9142f48c4dddbe651331b73900a2b32e65eeb570918eaad17e90af1a
ab3785a1-0bbc-4553-9f36-1aa374589d01,d09b9fc8-47e5-42eb-8c36-3769075677fd,Mobile,iOS,Chrome,190.240.246.231,2026-05-04,689d9c2f2da80a3acb922f5194965558c4a4d88122c34becf7e910c9799a61a3
10df1246-94bb-4321-bb47-ca7742e58882,edfce6f1-19ec-48f2-8d40-4aaacbe9053f,Mobile,Android,Chrome,193.84.186.127,2026-05-07,510369861150d469e4c5b331c329bf3e1a2734db2618b8d88368824464bdaadf
51cecb76-dca8-4d99-816f-58a963838409,682b5302-5fc8-4cd0-bc94-a37f62cafbeb,Laptop,Windows,Edge,47.193.86.143,2026-05-01,6a7b39b965888dde774ce5d1cf21a739f9759147a985c6b34971ff9aef04fefc
81aba4ab-6fc9-4052-989c-c80507851562,5f600cca-44c8-4de6-9234-d993a05079dc,Mobile,Android,Edge,219.223.13.51,2026-05-15,50a5438dac45afea433e18d98302554113006498d23e05d0ee752a5ef3574e1a
87bc0fcf-7df2-4f39-b7c0-2a2f506d25c5,944a4ed4-38c5-4725-930b-24e784dd07bb,Mobile,Android,Chrome,138.81.91.220,2026-02-18,320721b56a172ee5dbf18e3c54cb13349a894bcab49cdacd967ec33efa799db1
5ec43ca2-4f3a-4190-b2c6-5c3ed0003a20,34212ae0-0bb8-42a2-86b6-d526df8477ee,Laptop,Windows,Chrome,18.54.35.31,2026-05-03,92f3406c538298f1105b1719fb43aeb92dd1225674d9afdb9021798cf0f8ed00
1c395b04-01ee-4f89-9d0d-1fb636a33a81,9d7bd55b-6b89-4a78-af3c-6bc258bc64c7,Tablet,Android,Chrome,222.241.242.167,2026-02-09,0aa90cf103b0f6ed925bf5ca82bb942f77586157335926435b218b005a32a958
13835104-dd24-4143-aa79-362fa99d99c9,53143f48-3bc9-4807-b8fd-6690a73d641d,Laptop,Windows,Safari,128.32.154.16,2026-04-04,51c78bb51a5a3d65c58225f031573d6cadef644929068016e82359cdfeabfde5
c0ed10d7-55ef-4bee-a9c3-b0e7727313b0,6b4ab0fe-82aa-4cdf-9d74-44285714d590,Laptop,Windows,Chrome,221.138.202.234,2026-05-01,fbc1bbd343576f8b1be52b5ee95ff5746580d07158b4062732cf348e46f7c35f
a1cb0e22-8ffc-4777-9833-1b6d9d35bde8,e3e39fdb-3adc-43ae-a836-8c484bcd5ecd,Mobile,Android,Chrome,139.245.48.132,2026-03-25,e7bbcadde15863901cfaa5998653b62a751087138c6bd08e53b28a5ca8aa46d4
60e46cdd-7fcf-4f3e-abf6-8d4cd7047b8b,0d5b5192-fbe6-4fde-a327-bc2386680d59,Laptop,Windows,Chrome,98.168.9.101,2026-01-24,78469016b7738f9b1800dbdf9e769dbf080e8f8253bbeb7ffa9b1a9fa276bad6
6947a6aa-a558-44c5-801f-96e0b9c45688,aac4809f-a82d-4444-95c8-e1989699cb27,Laptop,Windows,Edge,96.136.247.86,2026-03-18,7554e124863b5445556b5496123626430056dab219dfa91cda11821e1ffc4b06
9ec009b8-776a-4f4b-85bd-0a31fd659c8c,98cbe646-2bf3-487c-aaac-6d4f5a381ba7,Mobile,Android,Chrome,9.170.74.1,2026-01-01,acf6deec91384b6e687d5be0a1ffcab60b3de2ba759b97e87f064c27aa7997a8
45f997b3-99e0-4405-a5f1-511f93baf7fb,833785f7-5c60-479c-8b56-a8fee20b7948,Mobile,iOS,Chrome,138.133.203.59,2026-02-10,193fbc3b1c08efcc0a695c1e1c5165841779a6ee76f4e6905b1fb6592db7c3f5
6f522ea2-0112-469a-a23a-2147a1b96f5b,1d0ba989-fd1c-4207-97d3-9f6471af23ed,Mobile,Android,Chrome,187.50.134.59,2026-03-03,f63127009a0eb67b2c3f345422cb0d6fc5c4efc07ee0c7e66a9e63bccb4dc9cd
e9b6d1eb-1870-4343-a500-6b41f302932e,24477fd8-e2b2-4161-a9e3-57127e696874,Mobile,Android,Chrome,133.249.235.210,2026-02-13,68d20e48d079b840d1df6efe0ba6e04c7d2a8e115cf22e081dd5f33e7c871ede
7bb82e7b-6d32-440d-9094-678ab8d174bc,839e0380-d509-440e-b57e-b45d970f3676,Mobile,Android,Chrome,141.249.103.83,2026-02-06,d4766feeff5b71a311b8c143150d85a0d9598aa4ad76ed9ff85b1229deff8a39
80a7a7b4-a202-4c9e-83c4-0ca372c882ce,108e8b9c-4dc4-4213-9d31-3c0dbb9794ce,Mobile,Android,Safari,136.223.228.46,2026-06-06,c56148ad412f8576b80eca5b4d2ea383bfd76e3717c0b8e7759c36517cba041a
f3821648-9dfb-44a8-ae54-c759f6a6610c,a88c2273-d180-4a1c-a799-bab5c1ceb5b0,Mobile,Android,Safari,11.148.9.80,2026-05-26,8bf405da07f414a78def3ac3d0e94af5673c8e2d9f1ca7d46f36d5758ae66c18
5de7bbc6-0f94-47c7-a24b-df10ada79e11,53143f48-3bc9-4807-b8fd-6690a73d641d,Laptop,macOS,Chrome,148.238.57.132,2026-01-18,39ab4a2eb5b45c6120084770dc08dc70b2ddd38c7a97be82244823bcc0a423f8
2def5504-e610-4884-968c-e58bd2ff0b03,f703ca9a-14e3-403c-8d5d-05449cdba47e,Mobile,Android,Edge,69.163.32.47,2026-06-04,63a707f620eb5277154f89d2291c84a0d134d9a15423a2c6e5e31e02d9d37068
383a10db-3282-4ee5-9234-01f160f41ef8,964bdbb7-bb62-4b8d-84d2-fb77b7e36b05,Mobile,Android,Edge,140.162.164.129,2026-05-15,8509a90b2da0fdae61bc9623eb5537e10b0ebdf9ab46a1719643ba6ebdc3cb56
a11cf148-d856-495d-bfe5-448bbfae56fd,00d08d0f-ae3c-4cf7-814a-01fb20642016,Laptop,Windows,Chrome,145.90.154.233,2026-02-05,0e6d46b399ab8b2b644a3979dfb2ee015dca5a14f3f53d27fff41f20c8bc09cd
074f27f1-1bfd-495e-a3e5-ed5fc448c563,560f6eb3-11de-42bb-9314-8fc7c9e90e96,Mobile,Android,Safari,114.111.47.101,2026-03-09,cc5759b6ccc1fdb377e331fd09b847e685d61ab2ca414125fc06dc97762b36ea
94cebec5-b6f5-4ca2-8bc9-1c9cc96819c4,6b4ab0fe-82aa-4cdf-9d74-44285714d590,Laptop,macOS,Edge,125.17.161.92,2026-06-06,5d61766e475d0b0b7e78b01a260780fb95508299d1d32168cfcc03b79d09fe7d
8d57ba18-18a0-4262-9eca-cc3e5399f721,ae4da931-5a6e-4d33-b678-86b67562cd3e,Mobile,Android,Chrome,7.78.170.114,2026-02-17,83959a78106f34c5a25970873c0185a3fab08450db9c40754be5352e63f0d765
7152d4bb-24f6-441e-907a-668473cb92fb,0d442740-db11-4280-9830-96a21b5f73fb,Mobile,Android,Chrome,220.178.168.42,2026-03-17,9c715556e58e7fb84b510bb6d8e0f22ebec4510084c9833d2d1ea382dca2f66d
5ee1e48c-b927-45a2-98b3-82783d30f6cd,19f93ea9-5210-4e48-b5ce-771394e56214,Mobile,Android,Chrome,24.179.113.127,2026-03-04,e452e4fce56b99732788491b763ae92edc0d43bf1c28683a4a4da806e3f65682
890143db-8851-42d9-9874-1d663502ed4b,c902e63a-537f-4f2f-b08b-e167a5787313,Mobile,Android,Safari,104.49.160.88,2026-05-12,1012825c4c77e575cb5d1d3bfaf4ea29fcd58d65333df080d847b6a39538466a
8532a69d-477f-4a5d-bd9e-7a9378aba344,2ae6c0c5-29dc-401e-b957-d5dba46b5947,Mobile,iOS,Chrome,153.70.93.132,2026-06-12,8e46f70a2d0c7a8b2c6aec1c7ea71c07533e646a2b70299587be05416fb775d6
e72d1584-af34-4b44-9561-342b6e2a0a45,b31f705b-a3f7-4e89-80ca-37f8de751e48,Mobile,Android,Chrome,17.63.150.222,2026-01-07,26350de3c9ee793803b066209fc2f79dbbf63a101daf4296e1e5d13b0e41c3fe
e2937628-4008-4cac-bbfa-73dd6458eef8,f752713f-be98-4086-ab23-8a7343a726fe,Laptop,Windows,Chrome,109.245.26.202,2026-02-28,cd622ce37ba5a0354ba54695c10596ca7ff67055d68a01cf65ceecce2dac5f77
e841d29d-5030-4b3c-a29d-70478cc653c1,15c3dc34-6b97-45c1-b72a-773883456383,Mobile,Android,Safari,186.202.101.148,2026-01-10,9de0ee23a69e647705312ba9dfef0581e92b3e6889dd726ff336debfe9dbe50b
d67de97f-3078-453a-a9be-811a558d8a2e,ebc3f31c-09f5-41fc-baa8-946abc5163d9,Laptop,macOS,Chrome,64.80.225.148,2026-05-24,e4a5fff5a8566d287b4576a0fa37c82f7db292706cd95ca2501d4f39f5fa0b00
01797cdd-c94b-4ee8-9a33-9f9c05492096,73c6cd14-c6b1-4e56-b242-dae285108651,Mobile,Android,Chrome,48.201.104.76,2026-03-08,908d49a70459773ac23ee53fa3d082b22e03cc7b2f55a5e7e20987de71ed0fb7
a352a039-47d1-41e9-90da-83cc78496f9d,bea1d5a8-da6b-4489-85f6-103f8399cf26,Tablet,Android,Chrome,46.64.249.159,2026-02-06,b83b3e5186d445518d572602fc74e8cdc79ac73cd2dffeaed21227761508c694
620dc88d-d200-43e1-97dc-398a2f7088ef,bc53c5f7-3e22-4ea8-b126-faa4d651d00c,Mobile,Android,Chrome,85.222.228.181,2026-03-04,15ea8ad5bb21b734e842e077aac1a5a5cbc3ca19b208d1df456b18f5ada209fb
07442396-8597-4e03-a928-d221097f524f,4be2f83c-5a56-4bca-8d9c-bf63acf7cf63,Laptop,Windows,Chrome,39.208.203.173,2026-02-16,44a8b29b5a13aa9b9f3c3b299ca29730d4fd58e8275ad78738efdb05a12811e9
e7e8a4fb-0f1b-4927-ab12-6c00a0e087bc,2fe8401c-1a35-41c7-8cb8-0abab8b91d52,Laptop,macOS,Chrome,31.37.188.239,2026-05-06,e259daa6351139d2761f177b7daff51275a80eebcb6b2f5edd1f728a854d2ac8
f0dee39f-899d-4901-b785-7c76dae2f58b,8dc6e557-19f4-416b-9ab7-9efecf276b90,Laptop,Windows,Chrome,103.126.169.227,2026-05-17,3367de94a8f5f32cb1e25f2486f565f0cefba8863317399d88a93441f7b43365
9d1ecc4a-e0c6-40b5-9292-121d71b3dd64,1d2fb305-8359-4eda-b2d8-032c5c721b8e,Laptop,Windows,Safari,12.198.128.206,2026-05-13,5b0a0ecea05df5b4b02def4e67adf2893f1bd607d9967aa891f27b48578b10a1
d744a9de-6793-4df1-8b27-7b8cb2ea2848,176cb963-1c1a-440b-afb9-03a746f789fd,Mobile,Android,Chrome,178.178.114.126,2026-01-04,c483854ee924ec291d9d1332f408f8b1b43ae654eabe59b327bce72f9b78adf2
49aad745-19d9-4fb6-836b-6667ede7cdbe,4aad66dd-8e5c-4b55-9147-9e508d10f200,Mobile,Android,Safari,184.192.174.21,2026-04-06,5e4b48156fc605b4fa4b4b8a689a78027fb70651e90d8684bde0a186348f0aa7
66fa1422-e706-402d-8e24-32514b19c3ab,d41b2711-6e83-438c-990c-5443889241b2,Laptop,Windows,Chrome,138.248.118.127,2026-05-09,8c235ec334757b4d7f8bf974f14d8ec60804e37a2e020142b9a633ac162b04f5
82573fc6-d9c2-41b6-8642-164fc7a2a3aa,3cdeb92b-1cb4-43ee-9b55-b4522238e26a,Mobile,Android,Chrome,143.236.227.102,2026-02-04,53e235ae2f86f5fcd38e28ec0cec925d796a290d2d20e039604f18d3f9d8e88b
6aa99948-e340-4781-bf68-e4707440624f,177f4e9e-4b50-468e-8d28-632c37b473e0,Mobile,Android,Edge,23.203.190.97,2026-03-12,0f524fc29754671a302f3b3526bed56d9b8fb2e9a809e512b93e3da48363ff23
b2420cd3-5380-4c22-ba9f-283d64c1a837,d5cede25-c9e9-4cb6-b71b-ecc1cb1bff72,Laptop,Windows,Firefox,41.231.8.204,2026-05-24,2f50ad3a6fae6851d6f9b7cdc3662af9b78197751ff9659c10ac90fff514c0a5
312f5e4e-e9ed-45a3-9096-b0cea28c81f3,ca43c358-fe57-4132-a938-08c3d5af5128,Mobile,Android,Safari,59.185.152.227,2026-01-30,d4c3a39f3874b897303be4f23785d6b9aea8b0dfecd7f9eb905dd152ee81a578
ff46088e-7309-4baf-9c5f-8197cea40d8e,54f08e47-5dfb-4b19-a676-877539cd86ba,Mobile,Android,Chrome,160.30.198.243,2026-02-19,1f1bf82894bba5489bf4bc5c7f79b73e7cb9e2cc0ca6926358fc60c20a2e8566
be14471b-fddc-45e6-94b7-7fc8c20a6944,10dc1911-e536-48fe-9433-d6d65d95bd23,Mobile,iOS,Safari,120.139.246.143,2026-05-26,5b2cda2816abff179255426021736c06af450887d0746834fabb0d8718891525
55045bc6-1f98-4d99-ba0a-8ebc7727d801,cb37e696-0433-4474-a040-367649abbeaa,Laptop,Windows,Chrome,129.136.53.155,2026-03-16,3a335b9fbb7ea040fc3b2dfd1aa269669d56763907f6b98a9345ada3cea12603
906083e4-9a0b-4714-90bb-adb4747792f1,95bfed6c-2da8-452a-852b-09809cda43e2,Laptop,macOS,Firefox,190.122.169.193,2026-05-30,e63a8c828123fbc84a625ed742178f7cda12e9fa98a294dcbe7a19166496eb21
d6eee148-c316-49a2-a534-7e100ff2649e,53143f48-3bc9-4807-b8fd-6690a73d641d,Mobile,Android,Firefox,119.192.33.191,2026-05-02,ce0eeb053830f53bc2846608ab774b6bc74f8c38032ef781391f064121dc41e7
59855acb-2ad2-4a3c-ad77-9b6b65c49f21,30b2d3c8-9da5-4af6-8875-e2837497694a,Mobile,Android,Safari,166.127.144.3,2026-01-10,99293d82a01370a1706640586252d2518c77078c3b06655b25173975224f248e
03a97a32-7c68-4143-bc4e-47aefffcf824,0fea047e-a7c4-4dd6-a1a5-ae8ec536d5ec,Laptop,Windows,Edge,99.177.15.33,2026-05-25,3d49d65ae9d99e9ee8c5e61bccc485188d98f8412b5d5413e4fc823afa280077
190fdfd9-80c1-4368-b012-971e084d746d,84b72b10-9b14-4f64-98b9-6510cc69f808,Mobile,Android,Chrome,159.52.206.102,2026-02-09,d8d644ab3f7558548436e76d6fedcfd034ebde85316d85848535031c20662e8a
06daa2df-d9d0-4a0c-b4b4-9a53e62b7894,bed718e1-5af0-415e-baaa-8cdf7ca64dfc,Mobile,Android,Chrome,221.252.99.188,2026-04-06,3e7415ce583cabb25c312a4983615fc7f9330fdbab0e43b3810983b2fff93b0b
8524648b-fd59-4f33-8abe-cc3b2d4ebec6,23abf6d2-88c0-4a1e-bcb0-641e04388633,Mobile,Android,Chrome,126.89.173.201,2026-05-11,17954b6e3fd998c44b7933de640bdec659404ccc63779cee23b0e610034dd2ee
935545a1-f26f-4210-ae8d-62818ae5e558,7deece30-28cf-420c-a026-d6bbc8aee291,Mobile,Android,Safari,13.4.204.226,2026-02-24,3f068a155484c977dc87679202c78758f8b832c0e9c8f4ee616be4f3457608e1
e0c66f90-2d13-47b5-80f0-e4a686c3f20a,d41b2711-6e83-438c-990c-5443889241b2,Laptop,Windows,Chrome,67.60.18.195,2026-05-09,33e5e642c2167ff246e80bb49509ffc89777877850a37960884da26328214a91
93f4fac6-f661-442b-a76a-8f77bdb76464,92d87ae3-05fc-4c6d-abde-23693e62c603,Mobile,Android,Edge,142.145.222.76,2026-02-28,72ed4242425d8597070102e5ca99dbf4e43048349dc52fc25a2495b1485dbf0a
28c6087b-2f05-4c49-a41b-9309dfce5674,af0d769a-f08a-4f9a-acc2-3f860c51c71c,Laptop,Windows,Chrome,172.183.80.51,2026-03-31,f8c86a380ba85aa9c7084c506c7c8c30bcda42b4ae3575ecff79d419e58746f4
1170bf25-25b1-4f00-a110-7c54134fe753,d09b9fc8-47e5-42eb-8c36-3769075677fd,Mobile,Android,Chrome,37.148.204.115,2026-06-14,0191f12f29cef1503519e7284b2c1e966ffdd5841f402fea54228b7739c94a11
20da6e1a-4c88-48d9-a3b2-f08469955f9b,34f8453c-4ac2-420c-9849-e71531ca6784,Mobile,Android,Chrome,146.77.169.75,2026-02-16,150a622fc10bcb3431e118a49816c46a558798a5aa534cf77616f6ec74416f49
d5922e89-92fe-4173-a456-c54508f09519,8200d24e-aacc-462f-9645-a555acfe9388,Mobile,Android,Chrome,71.216.103.105,2026-05-16,68100affcb68b42f38cbeb76ad98b1293899f301b7862617252bc3e5c7883535
96f75ef8-26a8-414d-ad72-99187fe27ebb,a3b69c03-53fa-4ce8-89d5-3a4b267a1b49,Mobile,Android,Edge,142.123.190.35,2026-06-12,7bf59c0e1cdbd8134a753a3845f3ab90b6b7e7a9f567742a7cc6599d66d46eb7
f594b63f-19dc-4fd1-9676-ef2b842d5d0d,9286f594-6eca-4671-99dc-b570f6098956,Mobile,iOS,Safari,8.21.229.219,2026-04-14,369f4ef0fe103e0b012a97c01403158f436dc638fd302ed48b49224cb82ebe4e
fe188e18-f8bf-4a51-b28a-f9da364e7ad6,15c3dc34-6b97-45c1-b72a-773883456383,Laptop,macOS,Chrome,206.113.53.251,2026-04-05,282243f6e6292b99bd0c8fb1c11ad4d1891b80a5eef6c50996382aa32c2b42e0
53a5316f-7909-43ef-90e8-b7f39d7678b7,cc75eeec-afc5-4ba7-994a-e951ea66f4d7,Mobile,Android,Edge,131.5.70.145,2026-03-12,c36ab54793762fdfa275dcec466669e70e024fd3a3c725461da08ac51a6d9287
4b3a7e19-3a09-4eeb-873f-91f784a362f8,e052c757-cd69-4d24-bf41-8d041439559c,Mobile,iOS,Chrome,54.156.85.103,2026-01-30,3fe7c3cb1a5511640b6ea66488ca1ea1db5f7af9866f154d65946757aa3767d8
6a39f51f-f047-4b24-a059-2f2370c7aa81,1943455f-6edd-4ed3-afa9-c2fd36f42205,Mobile,Android,Chrome,181.195.12.230,2026-02-21,6462abad25ac2faebea2485f6ccb5d7f98adc5ceaa1b0ae289c7154c9f0a6fb7
bc8ae70c-b178-4ec9-a4a6-cd685caa3aaa,c6c4764a-1f84-4cb1-8d6d-3f2d2dc8001d,Laptop,Windows,Chrome,210.232.54.238,2026-02-25,9ca01bc5c15e40bea507a60efcf447e195d673e9b1ea254e87ed723b2193e286
ba5fb4c5-273c-4f37-9080-08f8d5142c71,828a5962-fcb1-4f0b-b0ef-b350e95b7eff,Mobile,Android,Edge,72.130.211.59,2026-06-10,f0692bdd4b13295e9eebe4ed3791c15dd714ef25f29673ebcb6b6a040886b3c9
f72ca656-1c8e-4ad2-b035-12388bc4671d,4aad66dd-8e5c-4b55-9147-9e508d10f200,Laptop,Windows,Safari,112.55.79.130,2026-04-09,dd6c2a43064e44dd5406c44042a90cce9c860e98478d816da1e170f2e4ef5cff
643b332f-27c8-4671-9b75-a30fc173f32a,d76e640e-8b3d-44c0-aa3b-1a1cce0309c6,Mobile,iOS,Chrome,128.233.116.82,2026-06-18,aec3cb2630c68394ee57ab74df06079e6c7f0c5f3313fcc4944aba8e333364b0
8e1f6332-515e-496b-96a3-83a239b59a34,97373898-032d-4d12-8529-6444ea26ff0c,Mobile,iOS,Firefox,37.37.81.179,2026-04-02,cb6677e89b96a5798867f1d2b25d4a8b57089540eac9bf289df5eca2a93bb021
478bf31b-63d0-46a8-b3ca-15c81395ce8c,a0ffbeb5-bde0-4842-9475-618639c343d4,Mobile,iOS,Chrome,178.145.5.152,2026-04-12,82e1597ab39ef543df63f50d87741fe115eb401c594b1537e0c52c359ce6e9dc
d13e362c-92a3-42a7-91ab-23f9ba0c417b,9dad26fc-95ff-4899-9b08-39c468ff30b1,Mobile,Android,Edge,153.234.34.139,2026-01-23,657d01f972611a69ae7441c3c1fc91958c28931294931e88210477970f366d70
0a7a05df-a83f-4b35-af89-cabba0118395,53208a88-8bcc-400f-9dab-32e9d0a8cc1b,Mobile,Android,Safari,9.97.109.183,2026-04-03,9d3c461e859aa428fd4e31f95a4fd12ab806d76a1f37251d85d694ff867e46f8
e080d4c9-838e-4a6e-835f-2f942c22cfb9,c0343f86-e9a8-43de-aa1d-27501bb417c4,Mobile,Android,Safari,40.226.38.254,2026-05-20,6d449ff00322e0e5a4717269b5ebbf5f3333bdfa4fdbbf10bf4e40b75aa707a7
0565c290-20ca-4069-8968-8bfef7a59bbf,cb37e696-0433-4474-a040-367649abbeaa,Mobile,Android,Edge,217.163.112.85,2026-02-26,b4efa3833576421c07f696ee1366dd18d5aa07d18fe396d2b6324fe8bc0b4dd1
7c730d4c-cf84-41f5-ad48-87f9d4359530,5f600cca-44c8-4de6-9234-d993a05079dc,Mobile,Android,Safari,64.26.231.70,2026-04-06,80c07c0660c7b873d9794fec491a72ebd4b58c6688ae4bbc3a87fec3a01ccbe8
e229dee0-5bf7-4a8f-83d7-634aee622adc,218655d5-6fb1-4c5d-aefc-217f66181825,Laptop,macOS,Edge,107.138.71.125,2026-04-06,8b31f04788694ca09897c9c32ee25c16ba2a90b27f736e20cbe7073682b1ca9e
cecd70cc-53a6-404c-a69d-3b4391ffaad0,93023b9c-43ca-4e48-afa4-75b34a07aaff,Laptop,macOS,Chrome,15.230.135.248,2026-02-19,5ba09ee0ccc70848c7d4a4069c22235f94a8fda42a3e969c5a5db0209252439e
98cb6986-b002-4e4f-b500-516c407ebac7,cd6fd394-1520-4e18-bf73-de7927dec897,Mobile,Android,Safari,169.0.74.206,2026-01-17,9131bbb0925b4774cdc77f449c33b9fca55fe4926d0b895ee2052adfa3baf36b
a8929755-2cf1-4edb-a93a-46644fc5f996,5de56598-5044-4c78-86f6-ee6555c8db85,Laptop,Windows,Chrome,205.203.163.110,2026-03-30,8703b57626ef186bc037843e500b20e9488533757817bdf3e96c2cbc0642ca1b
b3e07533-e081-4ebe-b662-43b95d2b7951,0cccb11f-df28-4804-8a07-71e096c266c0,Mobile,Android,Chrome,9.180.43.196,2026-03-07,bcefa46300ca63e271b68ef2435b45f2c3bf9981fd5a2d6474ebf09714e81ade
4f222f08-ba31-4ae9-8710-f2385290fedb,ba560a4e-5c9f-4b77-b287-7c9cd41b39b3,Mobile,Android,Chrome,191.25.63.134,2026-04-10,523f572478c16cc4bb12923e513e9a55c1e3f29a59bf3e0c47d0327eb29ab789
b91745ae-0620-437c-b394-16a061c38a23,f4bd8ddb-e86d-409d-beeb-6d670d38f34b,Laptop,Windows,Chrome,150.180.218.161,2026-03-20,ca783f85b5a243f2fd8041710edbff0d2c9735af5601e6cd719989ea4cca7e06
6c24c318-de25-4e27-8937-d0fba4cbb193,f00972d2-1a20-4d45-9557-282a37b5e281,Mobile,Android,Chrome,70.134.29.67,2026-04-18,3edce147c8983293c527612abfbd9f57d87178b4f6c906011ca4b01174797e0d
c462f113-7a98-4a27-98dd-7439ebb57de3,73c6cd14-c6b1-4e56-b242-dae285108651,Mobile,Android,Chrome,181.47.13.45,2026-05-19,98d7e01d374a53fc592708999db33a2143f42aaba0db3e80ef5df4437b5455cf
5c90892f-d456-4be2-be20-f5c4d2989056,ac2d1767-f6ce-46b3-89f8-165c6c8a38ae,Laptop,Windows,Chrome,72.245.187.0,2026-03-21,c16a20fb82b04d5019198cebdd24da962b45520e71f7cb4603066aa0294f6a75
8a8e968a-2de5-402a-a120-db457f7d9cbd,cd6fd394-1520-4e18-bf73-de7927dec897,Mobile,Android,Firefox,213.22.166.45,2026-01-18,07b969055f786913f7320e4a8350c4664ca9f519c2cd329cdc0ee4fd3dadaa5a
d57fb38f-ea76-4a53-bd2d-4841c4519fe7,f00972d2-1a20-4d45-9557-282a37b5e281,Mobile,Android,Chrome,37.237.194.229,2026-05-27,4ea9db36a87032564fe033d10d080f0299385bf23345899d214c1ca42e5e5c44
0478c9cc-64ff-415c-97b9-2f41c2a96981,41cf88f9-6890-4426-b19f-620c171ebf0c,Mobile,iOS,Chrome,106.72.188.36,2026-05-21,d5b2852b3bdcc30fdc65d6f54efe9cecc1e0cac69a68e1d8455e4b0ab117f8ce
f8a81393-d26f-4f71-ac0c-2fd7ae94ea3a,a0ffbeb5-bde0-4842-9475-618639c343d4,Mobile,Android,Safari,23.115.53.22,2026-01-08,24142718f05251443f95cceb9452c70b013b9dc050db0e4f744a844433bce049
f7c46cbe-1522-48b2-8950-a8c25d92caac,ce7a1389-6d8d-4f98-992a-91f17c6a55e4,Mobile,Android,Safari,39.16.37.215,2026-03-04,9e5bfae6841f4763c4da1aca7d99439e534dc174afe2faaae607bad0816f3d4f
18461e11-a431-42ac-a443-71fec2e02263,0bd0b8e9-3a57-45b0-9361-b4e81117ff00,Mobile,Android,Chrome,50.4.106.145,2026-03-22,a8b9ccb697d673bcb87a58371d926acbe979d2196175c26896b9cf0d2ea0dcc1
53cf4d63-00d4-4e93-b6df-11222b1bd069,6c99c632-b7d1-47b6-959e-94e709d61f4c,Laptop,Windows,Chrome,35.170.78.127,2026-06-04,5235b52c1fe597a22b5cccc8e7ff9584d0a714abaee915a8ae9904422938363c
1fcc911f-a015-4723-b35d-c6190a26a1ff,366a0080-29bb-499b-bb85-f6d5da534ce7,Laptop,Windows,Chrome,74.12.152.19,2026-02-13,9fe986842ce2b3e164e92d599b44b404123280a4f97302ab20522b1408f97424
06a5f920-ba0a-4ce6-a734-0f61c3772ef5,4e800d17-8520-438e-9962-8707a7af9a2d,Mobile,Android,Chrome,205.157.246.80,2026-03-03,d37e5f27e5eda480a76c4ee6ce804e832bd3d01ad1690b670dd2affe13b3105c
90ae3ca1-1457-4939-a13f-9266326842ad,f00972d2-1a20-4d45-9557-282a37b5e281,Mobile,Android,Chrome,28.37.20.114,2026-03-27,6998c2290d77d8e67763c1a7e63986fec348a1a3b79b7874817a313bbce75be9
