alert_id,transaction_id,analysis_id,alert_type,severity,status,created_at,resolved_at
de4fd5dd-12e1-4ade-a647-a8b5fe3d6813,d9b97fa5-0212-400b-bcae-dc948d31559f,f2ec3687-8516-43e0-9c87-cceb4558af42,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.218512,
3341f9ac-3a4a-4f90-bb9a-d9881069ac99,a3a9da05-b9d2-418c-81d2-0021a804772a,d0ad0ef3-cf32-4033-bab4-356351ddbd66,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.218512,
bc83c0f8-6dbb-492b-bd31-55da62916e9c,73ec9397-938e-49cc-a53d-ba62fae349d8,6f56fc84-4932-4dee-856c-b13fe4f6ef3d,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.218512,
cd6c816f-8017-4988-88fb-771e2e258ab7,b9a1ec6b-df59-4fa1-a6c9-387e5af8d9ba,ed0b4da9-0f68-48b4-a5b9-e59bd61d5ed6,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.218512,
3d7963b1-772c-472b-a7aa-94042a6fbf9a,20d581a5-e142-4f5f-b808-6c296751bf13,1d2b1574-4730-4a39-b73f-dafa4278ecbf,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.218512,
98b75832-9928-475e-91ba-4ce083a38c7e,a75f4805-21dd-4513-b200-507d2f175b8b,8cdaca5c-df4e-4cae-837a-a4ef79bd593c,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.218512,
dc751078-47ca-4314-8871-d01ccd74fb06,0e110371-6030-4f38-be2f-0d32f27cdf2e,843e8c09-7589-423e-99db-52868525f94f,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.218512,
2bdf1ba6-27bf-46e2-a357-2bd41eed9da5,cba5bba6-d9c2-44fb-a49b-d08dc362fde9,aa2c1a21-11b6-4e85-857a-1ee603f2ca35,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.218512,
7aa5adbf-89a2-429c-9bc9-6bddf26111d3,c6988d0f-0d1b-4c7e-b085-ecf05d242f3f,dd59ba1a-13fa-4fff-8ddb-b469217d9b06,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.218512,
2d4c5bf8-7682-4994-bb4e-dbed5b25f306,073cc5b0-1826-4fa5-9261-fb7b0b2aa474,f443e88d-655d-4855-8372-a7e5a848d1b3,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.218512,
cf69d80d-5347-437e-aa1e-e92f3d5e1d6e,133bb754-ff25-41d1-ac5b-fc1c7ecb4bcb,9ef1d3f3-48e8-412c-ab20-06452011b840,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.218512,
ec9a58be-2ffe-4ec2-945b-fe62e30981fb,eeec94dd-b239-455b-a936-8ed82f4e54b4,39bce344-d043-4325-9ad6-3000710b98a8,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.218512,
25b1bf78-ce80-4170-bb47-67649b83e359,e1c6df42-27c6-47c2-9b24-b940203ccb77,05b46edb-b663-45c7-a1dc-711f37634f2b,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.218512,
041b885b-0503-46fb-a0c3-9f8302f28eca,f28e89a0-33b8-434d-9bc5-de92130cf469,d2942cfc-f634-45b7-8387-30aa7fab1654,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.218512,
fcc2a1b8-d2f5-4624-8d74-01537320e2e4,0f9487cb-a49b-4e90-bb69-a45b5de088d5,fa2d59fb-1b8d-472c-a69d-a57136dfec36,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.218512,
69644302-9e83-4b51-82fc-3bdf54494c69,36db6dbf-e2e3-4fdd-b9dc-dc6967600588,57c85fe4-a6aa-4ef1-b8dd-6cfdf0204340,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.218512,
12cf803e-e686-4c22-b52b-e06a48cbba89,cd868114-c858-4366-bbc8-cb6a490ec0b2,dd5e2e13-4a72-4eb2-87cd-a7fd63ca99aa,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.218512,
7c75fca6-0a31-46ca-86be-c770425441df,2b3468d5-6213-4f44-84de-73cf33ccbeca,b8d31b2a-f399-46ba-8da6-a80260366890,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.218512,
186096a2-72b3-44df-bbea-940842ce8519,d40800fa-1fed-437c-a2b8-1218763736e5,8ccfb64e-4bf3-414d-be9e-d940c8da9829,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.218512,
cac28d42-fe9f-4368-9980-984f57f17379,a6cbf8ba-c358-4fa2-80eb-d7744cf3e51a,a7bb925d-1d6c-49e2-9d10-f7bbd8dc1c5d,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.218512,
b78a615b-663a-4052-bd5f-4727ca1496c0,26e8e8a1-f3f3-4aab-a928-a86b1a7abeb1,7952b7c6-6851-4378-a096-b1974dcf353f,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.218512,
a839bfd9-9d64-44a2-b199-867b48412112,60e23752-5ed0-40b1-bb27-bc6a76c7b7a8,62eb2c96-56bb-43cb-9ba4-fab3eb9f4da8,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.218512,
6345bcab-e6bf-48e7-8029-7e401e76755f,4d323025-3bf5-4b14-99b0-67555a8f9848,465e7fa7-75ff-4432-b4d6-c654df6f0817,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.218512,
f683c486-09f5-4621-9675-cdda7a69c7ee,a279e737-ac69-4829-a253-e93d524b4934,d4253033-3069-445f-8e78-63909e1171c0,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.218512,
e1fbdb16-1997-442b-a8b3-351f283e6589,517636d4-1c94-494e-a31a-583532dffc0d,18bc0357-95a5-4567-bcaf-6ebc56ff2f38,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.218512,
fa902bdc-bbbe-4c23-b0e9-c2efbca5f571,c7cf7277-2f7d-4733-a931-639b2e997408,e048e0ba-3139-41a2-a1ba-0386b57bb82b,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.218512,
e8452b25-bd26-4f27-bc9a-4adf16932918,d3c4bde1-cd99-4085-b1b3-0eff11c58e27,a7b12e1e-c095-494f-935f-8bb77315eeb7,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.218512,
f325b3da-ab87-4b8d-94a8-8e01ce0d3c21,3f9838ca-3676-4a7c-9ebf-792c4daea06b,385f8fef-6089-453d-adc4-0776e4cbc8c9,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.218512,
8debd104-efef-4969-9a04-0e4f9867caf1,94c3266e-ffa9-4c89-a77f-fa9a7229399b,8eaac555-7fee-41f8-9488-cf28bbe7319d,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.218512,
941d4a29-827a-4c88-98a8-c15c29b6b02c,1c5a031b-002c-4ec1-ae25-266510543be0,f041ee3b-8900-4fb9-b483-12db2db0639f,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.218512,
390248f7-b304-4ddf-b232-f097f2b961d2,032cd4c7-c40a-4e94-85b6-e574b1fdd358,e319b767-0954-49c0-a0d7-1e751fb69608,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.218512,
d4942ac2-a214-42c9-9a16-57e07cf8f435,beb14633-90f6-46f3-9bf2-742ec2eeb784,81a2e54a-7029-4a48-a1da-cc8904a2bdb6,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.218512,
db98bfe9-52ae-4187-b0a4-01877eee19d4,23f73d6f-7c6d-4910-b805-b284b7a4c3c7,2c63fd51-d265-4265-9ca2-18ffe1b2ecd9,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.218512,
c11b43d7-fde2-4f8e-9bf4-876fe5397433,d255c787-f144-466b-b676-bfaddab5df1d,90f34967-0164-436c-8a6a-0cd2038fd90e,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.218512,
ed3899b8-52d1-45f5-b1ff-1844720cdfc9,377f3318-4393-4d1e-a602-d54a0390c07b,064cb7fa-0f34-42fa-9a5e-a9be1106add6,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.218512,
ed2476b9-bf7a-4b1c-8f3f-d2a50e96451d,9505238c-3250-4adb-8b16-0cb2d2c8fb72,4d3d9e03-dbec-444c-a473-e3ad563a9982,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.218512,
a07cb1c3-b95c-41ce-8c92-8d53c8abfcc9,47a715c6-bf93-4a00-bd12-89646cfbfdc7,1ce1238a-8ec7-4325-a248-5dd477be9a51,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.218512,
95285d3b-bd67-45b3-91c5-4394f476ab8b,a071c671-4409-44aa-989d-06ca58ef3100,c6be2786-7812-4479-8a9d-9d86531d451b,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.218512,
841a3209-bd59-4a79-b66c-bc9459681c0d,2c2f60bf-0a31-47ca-b381-bdf873b7440e,2ad73382-b262-48c4-89ce-5669513df361,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.218512,
49e803c5-c524-42c4-9711-36ee8ea693ef,6312bd7e-6010-4df1-b71f-acfa7c0069d3,82ffc734-cc0d-4000-b7ab-191e3e9891cf,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.218512,
58784282-d31f-4727-b290-8ac5abd5884b,1ea40aa3-eaba-42dd-a210-3956ea708ab1,c32a222a-3ac5-4541-ad9e-d0eab874f8b4,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.218512,
f4c51bc6-7889-4474-871c-3399feeb64fd,fea36cf5-f880-4e3f-8d35-0904288986ba,8d983b2a-cd99-4b9e-b282-175584d827c9,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.218512,
a92f98a8-3303-49a9-9fed-980566c1d691,d64fe040-dd0f-4aab-9178-f216b2c5c8f4,7b036f47-16c0-47f7-982a-5944ea3af5ea,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.218512,
3923c0af-789b-46d2-868a-534ae0f81afe,dde5524f-50a4-4b2a-8a2b-9152695e7447,c10db813-3640-409b-89ed-89276923fb94,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.218512,
b4496287-68ff-4932-8243-1046c395679c,83319e1f-8cb2-469e-b9dc-70fdb5a3f82f,25a6fa18-a4fc-43e0-93e4-14bee44a11ea,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.218512,
cc9828f5-e83a-4d97-bad4-b7aa6c539b59,80d7a24a-0afc-4db7-b684-8bd92be7566a,f7868b73-a8ac-425f-93fc-cdfbf19fdeed,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.218512,
cf034cff-0557-449a-bbc2-45823401e323,e5d027b9-a60b-4fe4-b9e7-ca8b14f00dda,ac3c0c31-e4fc-49ef-92ba-82636ce9b828,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.218512,
81c7e077-7e12-4b3d-8373-4e5f692186fb,9be6eb4a-f833-437c-ae6a-59d7cc581753,9d0f44b7-0fab-45b5-9d03-ea9108491d21,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.218512,
9ecb2487-bebf-4f02-8cf5-d13a991382ed,d29aed93-3a62-4e44-afce-eb5c0f107c8a,a10c02a7-c97a-4f72-a9ef-88a5cd008816,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.223946,
cad0fbd1-8ef2-4ab4-b702-579b88170295,23e1d97d-0ddb-441b-ba0c-a1eab784b1aa,632e2074-056c-4b65-8129-3287e1a37326,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.223946,
0451cbd6-bfac-489b-8348-d1931c0534d4,1917812f-0196-4d7d-83ff-d64d276f2d97,9ac614f4-b2a9-46e2-a611-6a2ad9d493b7,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.223946,
b6e23d10-4731-4ce8-aded-49fbf6db4c88,6ca1fb0d-5022-4445-959b-d3c82a5e2b82,0adcd079-3f2e-4281-b6b8-dea7d2673b50,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.223946,
777cb005-026a-418a-abf7-05a853af311b,99b76c09-adde-434b-a603-da84c34af43d,3f13e749-3964-473a-82d0-341649fe3eea,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.223946,
94270b48-a3c1-46d6-9367-350533f3f934,e4cb897b-f20c-4ff6-86e5-9cea3c7af77f,c4f5f6a7-c0ca-4c7c-a502-5c197e0fe3b3,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.223946,
4d8ce82d-e50b-425f-888a-970ff05e276d,1663a20f-d604-4629-9336-b3b1d68a0d18,a5c6c74e-2096-41a4-9101-07b6b7619181,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.223946,
1e7e0a68-99dc-478a-8b2a-98acdd173bbf,74872db2-f931-47c0-a023-005984c42751,bcee1715-5e8f-4d86-9f79-3c902b0bc0a0,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.223946,
d02accaa-0076-4660-87f9-88a9145a6951,be0651bc-5fee-4563-9ddd-f46a6f417513,00c7196d-c5e7-4e37-9ad7-29499861d6bf,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.223946,
d3bd2775-e929-4d69-ab36-23c835d1e297,c3ee8084-abbc-4439-86dc-52f0059c493c,1346a516-5907-49b2-b6fc-36e6814d2966,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.223946,
7f1ca60c-4621-4448-82f1-538a1e7ae794,87a4dd40-71c9-4656-8e3f-32e83390e71a,263b95ba-2d68-4beb-8d58-1debf3d42d8f,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.223946,
9edb0eaa-0d37-45fb-a9af-aa9211c54fd1,2e28ef9d-fd0c-4cf2-bdeb-0c57cdf4e25b,d4077898-2b50-43e5-9676-31b043607a19,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.223946,
9ec007df-6bdb-4fa3-a716-61149921a875,23cee52e-d1f9-486a-a534-4ebea2a5f45a,8ff05da4-7570-4f43-a332-3b7d93473daf,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.223946,
9c3aca25-a64c-4c0c-bc83-3bd14cf440cb,2c22196d-03f4-4e49-8666-fc7a939d297e,19b89f2d-54f3-4d54-9a05-11274f1d6f90,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.223946,
464aedca-42f6-4a96-8dac-946c34df7e04,446e6a9f-0745-47c6-be7c-590a9e1ec589,26e08e4f-8d10-4628-9b38-9e8bb826f32c,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.223946,
ee3e2843-3b20-4c8d-92f8-0ee68b8fe57b,5734df17-2cb7-4f5d-bf43-f3c7e74dfa26,3f4afd48-c3b4-4347-b854-07a6c3d1a318,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.223946,
e9aa78fc-b35d-48b6-b14c-5ac20f06a7aa,2111866e-e168-4bbf-bb6c-1b0471635649,c9adb09b-c961-4711-bb8e-67f6398a1a58,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.223946,
fc9bb88e-f310-4754-87e8-e63a4a43e06c,76ba0a6b-3ea6-4a7f-98d1-4ed7d07c525d,065c1d06-a297-4423-ac5c-b5e28c5f4e1f,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.223946,
836a55e2-c702-43c0-9e0e-6ac31fb5e034,79bb982c-0faa-4bb9-a515-f4fb0969e835,0c5f221c-0f0e-4423-9ba9-e8afdc319cd9,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.223946,
fb7cc9c3-1efd-4961-a06e-4d6ade3c7ba1,1b1c1488-2308-485f-bc08-fc9eb88b7ebe,8c4ebdc7-3b9b-45b0-9ba2-ea7bf87c789d,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.223946,
4d641e47-d8f2-4fba-a9b1-8c41b4c1c4af,c6a71395-8688-43c4-b7bc-e9120fde46d1,8c2d8452-f19d-4a6f-995f-374840d05e4c,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.223946,
ca4607a0-97e0-4f9f-b162-84227240ff9d,d1569a18-1af8-438b-9a23-0ccd3dd0e223,ebc5fc98-2d66-43f4-97d6-095c3dfc278b,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.223946,
f475f72c-b166-4e86-813c-4cf716da4cc0,ee1bcac1-b0b7-48cb-a98f-382d2f1d1079,10dc634c-817e-4be8-9549-fae39b5a847b,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.223946,
8bb8e0ac-7666-46c3-81da-c8d7a068d7f1,c0712e8e-065f-4f6b-895c-6d7414dfdef3,eddb1b1d-336b-4499-88dd-df5cced29626,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.223946,
835f87ec-cf1c-4c90-8faf-1d000dc7cc5f,14e48fc2-d963-4a46-a57a-b83b2313b050,c933552d-23f8-46fc-b545-1ce747cca1a5,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.223946,
197f9847-a045-49e4-8d5a-c34a64b7a10f,4a71b158-7f66-4409-8333-2d2ead37f0bd,22da3f28-2b9d-4c4d-9eef-3cc71d16aa30,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.223946,
03d6cec2-54b8-4db2-90fe-72638f486a51,9b474a63-47a1-4557-b3b5-6e5a2d4d2829,d32fcf01-8953-43b7-842d-9acefdc25b3b,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.223946,
9e851763-88fd-4c41-9c23-27c7db824ee1,4ae0897f-a56e-4d9a-bb45-5b8dcdba208f,8472d381-8d21-432e-adb3-766eea85ae5f,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.223946,
69357528-a624-4ff9-ac67-6eb8b78afc30,3c5a377f-95d4-488a-adf7-7b77990d115e,a9b078c9-fc19-482c-8a69-d0af6b8e3925,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.223946,
013de48a-fa32-4e68-b631-9ee8582a1bac,7b10c2bf-682a-41ac-ad29-6c625988fe53,9cb21765-af02-4deb-af50-6092e0f540f2,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.223946,
08d9242d-4732-4227-9058-1d929f0da9e3,dbb1fb62-3303-4df1-bd23-97c9ecd66862,498395d7-e8dd-4d16-810e-e2377cffc9d8,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.223946,
73a8e44f-206e-4d29-9e05-55c8c07cbe6d,e8fbcd29-5952-4959-b074-f3f0fe8677fd,c9a72558-9766-42b2-b27f-2dea2b5476b3,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.223946,
3508e00c-c633-483e-a34c-8ed8c2ca82cd,6c76d22b-dd20-424c-9c3c-b3b60f915022,330b472c-83ca-48ae-8eb2-323059f3c762,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.223946,
0e39962e-730f-451f-9b09-e66ed4bf7f25,e7a3cf09-ac63-4ae5-bfa2-9bace33bc78e,bc6b1079-629d-46f6-a541-a9ac0e26e996,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.223946,
bb6c7d2b-b78d-4655-a959-74f8915074e3,7824f812-c874-44eb-990a-85b60475cf8b,eaae68e8-b0d5-44f6-97ea-d130e267b56a,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.223946,
c0061dbe-cad0-4097-8234-5767ff784ee9,281b1a6e-61ed-494b-9dcb-bb906db7da04,e475de32-fa83-49e3-b17a-48dbb56f6b62,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.223946,
e4019534-587e-4118-ad46-15050b1501d7,739ed30c-2a0b-4d44-84aa-4c4a885a493b,c775f550-e9b9-488e-8461-7e90b93ddb72,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.223946,
348f2a71-a4f6-4035-8931-e1d1bd7610c7,cdd67fa9-07c0-426e-9073-ea0ef098fa6c,78930042-add9-4add-9bc0-da84cf27997e,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.223946,
95942cc1-2565-4b78-ade4-3d082237de23,23e51e88-27a1-421c-9a4a-ee535ac4d12c,54cd133b-b74b-4a56-b5d8-3aedc520c720,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.223946,
b3b8deb1-18fd-4b79-a620-2dcbf7512ac3,0ca6a361-12b1-41f5-8047-92500ac9284d,bfc6d909-708b-4ddd-9281-874ec55f3a0d,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.223946,
48a951b9-b4b4-4b74-acff-19dd2f369f03,50435dea-f06b-454b-b4e0-a84ba058dff9,a4ace4e2-435e-48b1-bb0b-7ca05e7459a8,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.223946,
023b106a-22f8-4eeb-99f7-30eac36394f6,dd56ddca-0947-49e6-955c-1d3e02df918a,03b21c72-8221-498d-8d08-c0c3c655ccc3,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.223946,
a1c61e06-efda-44d7-bc10-f89683d6ab5d,7d3364b9-dd87-4fe3-8780-3f13baf09331,facccb59-b552-44d6-b3a5-a581313791f2,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.223946,
eee99f52-c825-47b2-a5c4-38c1d38c96cd,5e92fb54-2842-4895-855e-17338bce8276,b649c7da-06b9-41a7-9a31-3882c93a2feb,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.223946,
33581e35-eebc-40bc-8566-87e5dea89727,81ad3ec1-aadc-47c5-932e-d48fd2658d5a,745eca81-46a9-49b1-8564-3c9ccc18e38f,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.223946,
9d12aa48-2d77-48b9-9af9-27b4e0290ac0,afe5f967-a96b-4b66-821e-aaf45d81f06f,47669e75-9ba9-4b1a-b267-fd271e0c28e3,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.223946,
147eea41-ad6c-4e98-bba1-f7b60f673f7b,5e19061a-5b89-455d-b9d2-355442378377,419e1646-072e-4022-beb4-11d9b2f027c7,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.223946,
b3f65e9e-2a5a-47c7-b465-ceac783df230,e8aa6319-edbd-4e32-a6b8-e846b438d913,d75898ad-9e2f-4ace-a192-30371b63762b,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.223946,
c53f5957-1a2c-437d-9cd4-a7dcd50ac342,c36fd0b2-7668-4538-9a33-7eaab5bfd829,c4655a41-5658-4a24-91a0-aecee0f61138,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.223946,
359cc5cc-4257-44ab-8082-c85f851161fc,33e0efc1-a2b8-4c7b-804e-cab3bf625b09,8a0694c1-df4a-40ee-a503-d64655698ff9,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.223946,
a183b786-0e0b-4cd0-a502-4d683cdaf3f2,d1fdeb75-f4c4-496f-ae5c-6748c89090f9,33779cc8-e55c-44d7-929f-53f3dbbad9ca,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.223946,
8221a9cf-b2f0-4bae-ac53-e630cde90ecc,004d11ec-8cea-44ed-81ec-a540a296bd9e,cf5a266a-f927-4361-8ecb-5bd986b1b70f,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.223946,
04cf438a-2b88-4e1d-a410-3b4bb5111693,8f3e47c5-62b2-483b-b676-2102ca0ef8ec,ded421cf-912a-4426-ad8e-f3239142e536,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.223946,
51a24a99-0cc4-4e75-a856-4abbd876d76c,69507c9a-1aa8-43c0-acc6-56609b42d2a8,caf4572f-15df-4c3f-9e5a-c1a90c38749d,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.223946,
9c392c50-76cd-4e5b-803a-ff364f4e4026,170d6fe6-ee57-4741-9138-bf0f7170cc98,2dea89c3-329c-48b2-a836-11e9287dc5ef,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.223946,
2e2ff1d4-2df5-4e54-aedd-e7815ac8d630,a7c3a37d-5acf-4204-a67f-26687d0662da,20c529f4-3c66-4be8-a92f-714b76d712be,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.223946,
fd83d9ff-0c18-4c9f-80d3-55c1a87fccd5,25cee9f8-3dd3-487a-848f-0afd994fa906,c3384aed-a0c9-434a-afe0-c959acdcb7e3,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.223946,
4541d363-ad96-491c-be9e-d69491b5982f,0f154d3a-1b5b-4ed1-8be4-7b633686ad86,f869f3a9-63b7-420d-9823-def220b4ed04,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.223946,
9b8cf9aa-3e53-4fe9-9212-f4181fed1aeb,4537c9b8-e881-4f55-8272-532b90de3102,f539ed86-13d9-4990-8837-8d10c8ee3e54,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.223946,
30d62200-8bd2-4ff8-9f99-6179cfb1d3b1,6feb1b28-83d8-44ab-88a9-2a5603005201,c2435df8-99e1-4b21-aa50-771d9a09fad5,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.223946,
53befa08-220e-46a1-9fd1-1a8c4f66c187,f4d7bc54-7f2e-4e2d-b288-f900d13ec8fb,64b08d86-295b-4257-a5e7-3db636cb628d,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.223946,
cd3bc090-23b8-4616-993f-c78cd95c94b2,cafb3881-ca00-43c6-bea9-9e6c3410585b,7ac9bcd7-1298-45fc-a980-d3eec6eeec43,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.223946,
a9f751bb-94f7-47c4-b93f-2df20c579d40,f470b892-d79c-4f5e-88a1-baf7d18d9760,82adccdc-3b16-4c61-8110-a0def464a1d6,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.223946,
e41a019b-b089-45b6-a1c6-69293077fd4b,db722b2b-4838-4a3a-9e4c-4a7ffff77274,3edcf413-d0a0-4758-a3f3-a2546617eb18,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.223946,
b965118c-9e5e-4312-a640-2b51593aea7d,c8a6e8aa-d825-4ebc-8ed1-26c5f0f41708,71e2f102-6e92-41f3-b32c-0d29c5092367,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.223946,
09be7254-2f72-4842-aca6-9c39b2a0bd62,5b643c73-ffa6-4cce-a511-c7ea586b6e12,532641a2-810f-4dc4-bb2b-3e13a69b5736,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.223946,
9111ecd4-db3a-4692-bcd3-84d2b736bdde,d382e33b-d6ea-446a-9e59-93572ef7e567,3aa55b36-73e8-4704-b0a7-7dfed6199598,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.223946,
de43e915-e9bf-4763-b4b8-e8f7cefd393a,b5b05599-dffb-4ea9-a6a9-ba30c6cb26fb,d7aad9c4-cbd3-4172-b202-8187d9caf087,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.223946,
